tconst,primaryTitle,startYear,genres,runtimeMinutes,averageRating,numVotes,ProductionBudget,BoxOffice,Awards,PlotKeywords,ProductionStudio,Country,Metascore,tomatoRating,tomatoUserRating,Rated,Rating
tt1646973,The Silent House,2010,"Drama,Horror,Mystery",86,5.3,8065.0,,,2 nominations,A young woman becomes trapped inside a house and is unable to contact the outside world as mysterious forces haunt it.,,Uruguay,N/A,N/A,N/A,Not Rated,5.3
tt1647365,I Love You Daddy,2010,"Fantasy,Horror,Mystery",14,4.8,7.0,,,1 nomination,"Ray's perfect life was shattered after his son received a strange gift on his 10th birthday. Haunted by what he had abandoned years ago, Ray started losing his ability to protect his own family till the point when he had to choose...",,United States,N/A,N/A,N/A,N/A,5.7
tt1647368,In Sheep's Clothing,2010,"Horror,Short,Thriller",20,0.0,0.0,,,,Jen and Billy's relationship has ended... badly. One night while trying to rekindle an old flame they pick up a mysterious hitchhiker who seems to know something of Billy's past. Is Billy covering up the mark of the werewolf or is th,,United States,N/A,N/A,N/A,N/A,N/A
tt1647383,Pavor Nocturnus,2010,"Horror,Short",1,0.0,0.0,,,,About a dream that turns into a nightmare and again back into a dream.,,Germany,N/A,N/A,N/A,N/A,N/A
tt1647386,The Beasthouse,2010,"Horror,Short",17,6.6,11.0,,,1 nomination.,"Three friends on a weekend retreat get more than they bargained for at the beast house. Forced to confront their innermost demons, will any of them get out alive?",,Australia,N/A,N/A,N/A,N/A,7.9
tt1647399,The Old Ways,2010,"Comedy,Drama,Horror",13,6.2,10.0,,,,"'The Old Ways' is a nightmare comedy about a world in which justice has been reduced to a grotesque spectacle. A young boy is to be hung for murder. For politically-motivated reasons, as ...",,Canada,N/A,N/A,N/A,N/A,6.7
tt1647440,Semi-Dead,2009,"Comedy,Horror,Sci-Fi",\N,7.0,13.0,,,,"Two roommates find themselves trapped in their apartment during a zombie outbreak. While one goes to extreme lengths to survive, the other remains oblivious to the zombies - to the point that he even still goes to work every day.",,USA,N/A,N/A,N/A,N/A,4.8
tt1647468,Winter,2009,Horror,111,6.0,215.0,,,,A doctor along with his wife and child goes to his old closed benglow to refresh for some days which leads to many misterious incidents there,,India,N/A,N/A,N/A,Not Rated,6.0
tt1647479,The Tapes,2011,Horror,80,3.1,534.0,,,,"Fame-hungry Gemma asks her boyfriend Danny and his media student mate Nathan to film her Big Brother audition. They hear about a sex party and change course, but soon wish they hadn't as the party goers turn out to be devil worshi...",,United Kingdom,N/A,N/A,N/A,N/A,3.1
tt16475076,Nutcracker Massacre,2022,"Horror,Thriller",86,3.1,173.0,,,,"Follows a novelist who visits her family for Christmas and finds a mysterious Nutcracker doll, which soon becomes possessed and wreaks havoc.",,United States,N/A,N/A,N/A,N/A,3.1
tt16475084,The Skipping House,2022,"Horror,Short",\N,0.0,0.0,,,,"Hiding out at a friend's remote house after a violent break-up, Kate becomes unmoored in time.",,N/A,N/A,N/A,N/A,N/A,N/A
tt16475100,The Will to Devour,2001,"Animation,Comedy,Horror",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt16475104,All Too Zombie,2001,"Animation,Comedy,Horror",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt16475208,The Ugly - A Forgotten 90s Crime Thriller That Was So Close To Being Great,2021,"Comedy,Horror,Talk-Show",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt16475262,10 Horror Movies That Turned Out Nothing Like You Were Promised,2021,"Horror,Talk-Show",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt16475918,Cariosus,2015,"Horror,Short",32,0.0,0.0,,,,,,United Kingdom,N/A,N/A,N/A,N/A,N/A
tt16475932,Resurrection Factor,2024,"Horror,Thriller",\N,0.0,0.0,,,,"Eterna labs achieved their goal, the suspension of death and for those that could afford the drug immortality but not without a cost. Nicholas Landers and his partner, Dr. Becker, were the head scientists in charge of R&amp;D. During ...",,Canada,N/A,N/A,N/A,N/A,N/A
tt16475952,Obróbka skrawaniem,2001,"Comedy,Horror,Short",34,5.2,11.0,,,,,,Poland,N/A,N/A,N/A,N/A,N/A
tt16476008,How To Say Goodbye,2013,"Comedy,Horror,Music",4,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt16476122,Lost within: Film by Cherie Laurent,2021,"Horror,Short",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt16476172,"Most Disturbing Movies pt. 23: Muzan-E, Trauma and more...",2019,"Comedy,Documentary,Horror",24,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt16476188,Won't Be Home for Christmas,2024,"Horror,Short",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt16476200,I absolutely love SCREAM so let's talk about the movies,2019,"Comedy,Documentary,Horror",22,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt16476206,Catching up with Harmony Korine: THE BEACH BUM,2019,"Comedy,Documentary,Horror",8,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt16476226,Catching up with LARRY CLARK: The Smell Of Us and Marfa Girl 2,2019,"Comedy,Documentary,Horror",12,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
